or,de,Time
723+Queen+Street+West+Toronto,VAUGHAN+MC+STATION,21043
107+Jarvis+Street+Toronto,VAUGHAN+MC+STATION,22072
Sherbourne+Street+Toronto,VAUGHAN+MC+STATION,21482
29+Leslie+Street+Toronto,VAUGHAN+MC+STATION,24481
2671+Islington+Avenue+Toronto,VAUGHAN+MC+STATION,13191
502+Spadina+Ave.+Toronto,VAUGHAN+MC+STATION,20254
191+Spadina+Road+Toronto,VAUGHAN+MC+STATION,18883
95+Wellesley+St.+E.+Toronto,VAUGHAN+MC+STATION,20716
23+Grange+Road+Toronto,VAUGHAN+MC+STATION,21160
875+Queen+St+E+Toronto,VAUGHAN+MC+STATION,23623
7+Vanauley+Street+Toronto,VAUGHAN+MC+STATION,21138
21+Walmer+Rd.+Toronto,VAUGHAN+MC+STATION,19484
80+Woodlawn+Ave.+East+Toronto,VAUGHAN+MC+STATION,18911
6+Warrendale+Court+Etobicoke,VAUGHAN+MC+STATION,14159
348+Davenport+Rd.+Toronto,VAUGHAN+MC+STATION,19002
167+College+Street+Toronto,VAUGHAN+MC+STATION,20623
702+Kennedy+Road+Scarborough,VAUGHAN+MC+STATION,23677
265+Queens+Drive+Toronto,VAUGHAN+MC+STATION,13922
248+Dufferin+Street+Toronto,VAUGHAN+MC+STATION,20361
177+Caledonia+Rd+Toronto,VAUGHAN+MC+STATION,16062
747+Warden+Ave+Toronto,VAUGHAN+MC+STATION,23617
100+Lippincott+Street+Toronto,VICTORIA+PARK+STATION,8627
973+Lansdowne+Avenue+Toronto,VICTORIA+PARK+STATION,10540
43+Christie+Street+Toronto,VICTORIA+PARK+STATION,8683
1229+Ellesmere+Road+Toronto,VICTORIA+PARK+STATION,7437
1651+Sheppard+Ave+West+Toronto,VICTORIA+PARK+STATION,16571
4222+Kingston+Road+Toronto,VICTORIA+PARK+STATION,8397
38+Bathrust+St+Toronto,VICTORIA+PARK+STATION,9474
291+Sherbourne+Street+Toronto,VICTORIA+PARK+STATION,6658
3306+Kingston+Road+Toronto,VICTORIA+PARK+STATION,5550
339+George+Street+Toronto,VICTORIA+PARK+STATION,6865
129+Peter+St+Toronto,VICTORIA+PARK+STATION,8603
674+Dundas+St.+W+Toronto,VICTORIA+PARK+STATION,8902
616+Vaughan+Road+Toronto+Toronto,VICTORIA+PARK+STATION,10583
20+Gerrard+Street+East+Toronto,VICTORIA+PARK+STATION,7182
2714+Danforth+Avenue+Toronto,VICTORIA+PARK+STATION,888
349+George+Street+Toronto,VICTORIA+PARK+STATION,6812
60+Brant+Street+Toronto,VICTORIA+PARK+STATION,9012
360+Lesmill+Road+North+York,VICTORIA+PARK+STATION,8962
25+Canterbury+Place+North+York,VICTORIA+PARK+STATION,12602
"490+Sherbourne+Street,+2nd+floor+Toronto",VICTORIA+PARK+STATION,6139
512+Jarvis+St.+Toronto,VICTORIA+PARK+STATION,6297
86+Lombard+St.+Toronto,VICTORIA+PARK+STATION,7462
1161+Caledonia+Road+Toronto,VICTORIA+PARK+STATION,13447
412+Queen+Street+East+Toronto,VICTORIA+PARK+STATION,6584
702+Kennedy+Rd+Toronto,VICTORIA+PARK+STATION,3927
1322+Bloor+Street+West+Toronto,VICTORIA+PARK+STATION,10127
3576+St.+Clair+Avenue+East+Scarborough,VICTORIA+PARK+STATION,2988
805A+Wellington+Street+W+Toronto,VICTORIA+PARK+STATION,9909
422+Gilbert+Avenue+Toronto,VICTORIA+PARK+STATION,12489
1076+Pape+Avenue+Toronto,VICTORIA+PARK+STATION,4326
14+Vaughan+Road+Toronto,VICTORIA+PARK+STATION,8948
558+Bathurst+Street+Toronto,VICTORIA+PARK+STATION,8615
126+Pape+Avenue+Toronto,VICTORIA+PARK+STATION,5083
60+Newcastle+Street+Toronto,VICTORIA+PARK+STATION,16001
70+Gerrard+St.+E.+Toronto,VICTORIA+PARK+STATION,6975
3410+Bayview+Avenue+Toronto,VICTORIA+PARK+STATION,13327
525+Bloor+Street+East+Toronto,VICTORIA+PARK+STATION,5774
87+Pembroke+St+Toronto,VICTORIA+PARK+STATION,6841
101+Ontario+Street+Toronto,VICTORIA+PARK+STATION,6924
2808+Dundas+St+W+Toronto,VICTORIA+PARK+STATION,11526
723+Queen+Street+West+Toronto,VICTORIA+PARK+STATION,9356
107+Jarvis+Street+Toronto,VICTORIA+PARK+STATION,7388
Sherbourne+Street+Toronto,VICTORIA+PARK+STATION,6590
29+Leslie+Street+Toronto,VICTORIA+PARK+STATION,4622
2671+Islington+Avenue+Toronto,VICTORIA+PARK+STATION,20647
502+Spadina+Ave.+Toronto,VICTORIA+PARK+STATION,8226
191+Spadina+Road+Toronto,VICTORIA+PARK+STATION,8056
95+Wellesley+St.+E.+Toronto,VICTORIA+PARK+STATION,6496
23+Grange+Road+Toronto,VICTORIA+PARK+STATION,8345
875+Queen+St+E+Toronto,VICTORIA+PARK+STATION,5366
7+Vanauley+Street+Toronto,VICTORIA+PARK+STATION,8886
21+Walmer+Rd.+Toronto,VICTORIA+PARK+STATION,7851
80+Woodlawn+Ave.+East+Toronto,VICTORIA+PARK+STATION,7596
6+Warrendale+Court+Etobicoke,VICTORIA+PARK+STATION,21694
348+Davenport+Rd.+Toronto,VICTORIA+PARK+STATION,7585
167+College+Street+Toronto,VICTORIA+PARK+STATION,7768
702+Kennedy+Road+Scarborough,VICTORIA+PARK+STATION,3927
265+Queens+Drive+Toronto,VICTORIA+PARK+STATION,15851
248+Dufferin+Street+Toronto,VICTORIA+PARK+STATION,10905
177+Caledonia+Rd+Toronto,VICTORIA+PARK+STATION,11581
747+Warden+Ave+Toronto,VICTORIA+PARK+STATION,2498
100+Lippincott+Street+Toronto,WARDEN+STATION,10287
973+Lansdowne+Avenue+Toronto,WARDEN+STATION,12199
43+Christie+Street+Toronto,WARDEN+STATION,10343
1229+Ellesmere+Road+Toronto,WARDEN+STATION,5950
1651+Sheppard+Ave+West+Toronto,WARDEN+STATION,16550
4222+Kingston+Road+Toronto,WARDEN+STATION,6955
38+Bathrust+St+Toronto,WARDEN+STATION,11314
291+Sherbourne+Street+Toronto,WARDEN+STATION,8445
3306+Kingston+Road+Toronto,WARDEN+STATION,4108
339+George+Street+Toronto,WARDEN+STATION,8589
129+Peter+St+Toronto,WARDEN+STATION,10443
674+Dundas+St.+W+Toronto,WARDEN+STATION,10632
616+Vaughan+Road+Toronto+Toronto,WARDEN+STATION,11117
20+Gerrard+Street+East+Toronto,WARDEN+STATION,8898
2714+Danforth+Avenue+Toronto,WARDEN+STATION,2819
349+George+Street+Toronto,WARDEN+STATION,8536
60+Brant+Street+Toronto,WARDEN+STATION,10852
360+Lesmill+Road+North+York,WARDEN+STATION,8605
25+Canterbury+Place+North+York,WARDEN+STATION,12371
"490+Sherbourne+Street,+2nd+floor+Toronto",WARDEN+STATION,7798
512+Jarvis+St.+Toronto,WARDEN+STATION,7957
86+Lombard+St.+Toronto,WARDEN+STATION,9302
1161+Caledonia+Road+Toronto,WARDEN+STATION,13432
412+Queen+Street+East+Toronto,WARDEN+STATION,8425
702+Kennedy+Rd+Toronto,WARDEN+STATION,2051
1322+Bloor+Street+West+Toronto,WARDEN+STATION,11786
3576+St.+Clair+Avenue+East+Scarborough,WARDEN+STATION,1521
805A+Wellington+Street+W+Toronto,WARDEN+STATION,11749
422+Gilbert+Avenue+Toronto,WARDEN+STATION,12608
1076+Pape+Avenue+Toronto,WARDEN+STATION,4862
14+Vaughan+Road+Toronto,WARDEN+STATION,9853
558+Bathurst+Street+Toronto,WARDEN+STATION,10274
126+Pape+Avenue+Toronto,WARDEN+STATION,6967
60+Newcastle+Street+Toronto,WARDEN+STATION,17661
70+Gerrard+St.+E.+Toronto,WARDEN+STATION,8691
3410+Bayview+Avenue+Toronto,WARDEN+STATION,12952
525+Bloor+Street+East+Toronto,WARDEN+STATION,7433
87+Pembroke+St+Toronto,WARDEN+STATION,8607
101+Ontario+Street+Toronto,WARDEN+STATION,8764
2808+Dundas+St+W+Toronto,WARDEN+STATION,13186
723+Queen+Street+West+Toronto,WARDEN+STATION,11197
107+Jarvis+Street+Toronto,WARDEN+STATION,9228
Sherbourne+Street+Toronto,WARDEN+STATION,8390
29+Leslie+Street+Toronto,WARDEN+STATION,6463
2671+Islington+Avenue+Toronto,WARDEN+STATION,20825
502+Spadina+Ave.+Toronto,WARDEN+STATION,9886
191+Spadina+Road+Toronto,WARDEN+STATION,9716
95+Wellesley+St.+E.+Toronto,WARDEN+STATION,8156
23+Grange+Road+Toronto,WARDEN+STATION,10068
875+Queen+St+E+Toronto,WARDEN+STATION,7206
7+Vanauley+Street+Toronto,WARDEN+STATION,10726
21+Walmer+Rd.+Toronto,WARDEN+STATION,9510
80+Woodlawn+Ave.+East+Toronto,WARDEN+STATION,8493
6+Warrendale+Court+Etobicoke,WARDEN+STATION,21871
348+Davenport+Rd.+Toronto,WARDEN+STATION,9244
167+College+Street+Toronto,WARDEN+STATION,9428
702+Kennedy+Road+Scarborough,WARDEN+STATION,2051
265+Queens+Drive+Toronto,WARDEN+STATION,15880
248+Dufferin+Street+Toronto,WARDEN+STATION,12745
177+Caledonia+Rd+Toronto,WARDEN+STATION,12458
747+Warden+Ave+Toronto,WARDEN+STATION,576
100+Lippincott+Street+Toronto,WELLESLEY+STATION,1882
973+Lansdowne+Avenue+Toronto,WELLESLEY+STATION,4616
43+Christie+Street+Toronto,WELLESLEY+STATION,2579
1229+Ellesmere+Road+Toronto,WELLESLEY+STATION,13498
1651+Sheppard+Ave+West+Toronto,WELLESLEY+STATION,11533
4222+Kingston+Road+Toronto,WELLESLEY+STATION,14667
38+Bathrust+St+Toronto,WELLESLEY+STATION,3188
291+Sherbourne+Street+Toronto,WELLESLEY+STATION,1143
3306+Kingston+Road+Toronto,WELLESLEY+STATION,11819
339+George+Street+Toronto,WELLESLEY+STATION,1052
129+Peter+St+Toronto,WELLESLEY+STATION,2102
674+Dundas+St.+W+Toronto,WELLESLEY+STATION,2184
616+Vaughan+Road+Toronto+Toronto,WELLESLEY+STATION,4663
20+Gerrard+Street+East+Toronto,WELLESLEY+STATION,628
2714+Danforth+Avenue+Toronto,WELLESLEY+STATION,5776
349+George+Street+Toronto,WELLESLEY+STATION,1000
60+Brant+Street+Toronto,WELLESLEY+STATION,2511
360+Lesmill+Road+North+York,WELLESLEY+STATION,10129
25+Canterbury+Place+North+York,WELLESLEY+STATION,9270
"490+Sherbourne+Street,+2nd+floor+Toronto",WELLESLEY+STATION,638
512+Jarvis+St.+Toronto,WELLESLEY+STATION,454
86+Lombard+St.+Toronto,WELLESLEY+STATION,1573
1161+Caledonia+Road+Toronto,WELLESLEY+STATION,7863
412+Queen+Street+East+Toronto,WELLESLEY+STATION,2091
702+Kennedy+Rd+Toronto,WELLESLEY+STATION,10135
1322+Bloor+Street+West+Toronto,WELLESLEY+STATION,4023
3576+St.+Clair+Avenue+East+Scarborough,WELLESLEY+STATION,9422
805A+Wellington+Street+W+Toronto,WELLESLEY+STATION,3578
422+Gilbert+Avenue+Toronto,WELLESLEY+STATION,6569
1076+Pape+Avenue+Toronto,WELLESLEY+STATION,3519
14+Vaughan+Road+Toronto,WELLESLEY+STATION,3029
558+Bathurst+Street+Toronto,WELLESLEY+STATION,1988
126+Pape+Avenue+Toronto,WELLESLEY+STATION,3611
60+Newcastle+Street+Toronto,WELLESLEY+STATION,9394
70+Gerrard+St.+E.+Toronto,WELLESLEY+STATION,748
3410+Bayview+Avenue+Toronto,WELLESLEY+STATION,11983
525+Bloor+Street+East+Toronto,WELLESLEY+STATION,1160
87+Pembroke+St+Toronto,WELLESLEY+STATION,1191
101+Ontario+Street+Toronto,WELLESLEY+STATION,1885
2808+Dundas+St+W+Toronto,WELLESLEY+STATION,5603
723+Queen+Street+West+Toronto,WELLESLEY+STATION,2802
107+Jarvis+Street+Toronto,WELLESLEY+STATION,1661
Sherbourne+Street+Toronto,WELLESLEY+STATION,1055
29+Leslie+Street+Toronto,WELLESLEY+STATION,4282
2671+Islington+Avenue+Toronto,WELLESLEY+STATION,14728
502+Spadina+Ave.+Toronto,WELLESLEY+STATION,1451
191+Spadina+Road+Toronto,WELLESLEY+STATION,2054
95+Wellesley+St.+E.+Toronto,WELLESLEY+STATION,289
23+Grange+Road+Toronto,WELLESLEY+STATION,1618
875+Queen+St+E+Toronto,WELLESLEY+STATION,3341
7+Vanauley+Street+Toronto,WELLESLEY+STATION,2331
21+Walmer+Rd.+Toronto,WELLESLEY+STATION,1747
80+Woodlawn+Ave.+East+Toronto,WELLESLEY+STATION,1816
6+Warrendale+Court+Etobicoke,WELLESLEY+STATION,15774
348+Davenport+Rd.+Toronto,WELLESLEY+STATION,1665
167+College+Street+Toronto,WELLESLEY+STATION,993
702+Kennedy+Road+Scarborough,WELLESLEY+STATION,10135
265+Queens+Drive+Toronto,WELLESLEY+STATION,10112
248+Dufferin+Street+Toronto,WELLESLEY+STATION,4569
177+Caledonia+Rd+Toronto,WELLESLEY+STATION,5662
747+Warden+Ave+Toronto,WELLESLEY+STATION,8603
100+Lippincott+Street+Toronto,WILSON+STATION,8384
973+Lansdowne+Avenue+Toronto,WILSON+STATION,6762
43+Christie+Street+Toronto,WILSON+STATION,7429
1229+Ellesmere+Road+Toronto,WILSON+STATION,12001
1651+Sheppard+Ave+West+Toronto,WILSON+STATION,3643
4222+Kingston+Road+Toronto,WILSON+STATION,17334
38+Bathrust+St+Toronto,WILSON+STATION,9773
291+Sherbourne+Street+Toronto,WILSON+STATION,9911
3306+Kingston+Road+Toronto,WILSON+STATION,16532
339+George+Street+Toronto,WILSON+STATION,9855
129+Peter+St+Toronto,WILSON+STATION,9716
674+Dundas+St.+W+Toronto,WILSON+STATION,8935
616+Vaughan+Road+Toronto+Toronto,WILSON+STATION,4437
20+Gerrard+Street+East+Toronto,WILSON+STATION,9388
2714+Danforth+Avenue+Toronto,WILSON+STATION,13128
349+George+Street+Toronto,WILSON+STATION,9802
60+Brant+Street+Toronto,WILSON+STATION,9605
360+Lesmill+Road+North+York,WILSON+STATION,7063
25+Canterbury+Place+North+York,WILSON+STATION,5261
"490+Sherbourne+Street,+2nd+floor+Toronto",WILSON+STATION,9274
512+Jarvis+St.+Toronto,WILSON+STATION,8974
86+Lombard+St.+Toronto,WILSON+STATION,10340
1161+Caledonia+Road+Toronto,WILSON+STATION,2493
412+Queen+Street+East+Toronto,WILSON+STATION,10858
702+Kennedy+Rd+Toronto,WILSON+STATION,13693
1322+Bloor+Street+West+Toronto,WILSON+STATION,7481
3576+St.+Clair+Avenue+East+Scarborough,WILSON+STATION,14763
805A+Wellington+Street+W+Toronto,WILSON+STATION,9566
422+Gilbert+Avenue+Toronto,WILSON+STATION,4921
1076+Pape+Avenue+Toronto,WILSON+STATION,9746
14+Vaughan+Road+Toronto,WILSON+STATION,6122
558+Bathurst+Street+Toronto,WILSON+STATION,8211
126+Pape+Avenue+Toronto,WILSON+STATION,12158
60+Newcastle+Street+Toronto,WILSON+STATION,13269
70+Gerrard+St.+E.+Toronto,WILSON+STATION,9515
3410+Bayview+Avenue+Toronto,WILSON+STATION,8440
525+Bloor+Street+East+Toronto,WILSON+STATION,9068
87+Pembroke+St+Toronto,WILSON+STATION,9959
101+Ontario+Street+Toronto,WILSON+STATION,10652
2808+Dundas+St+W+Toronto,WILSON+STATION,7490
723+Queen+Street+West+Toronto,WILSON+STATION,9387
107+Jarvis+Street+Toronto,WILSON+STATION,10412
Sherbourne+Street+Toronto,WILSON+STATION,9822
29+Leslie+Street+Toronto,WILSON+STATION,12830
2671+Islington+Avenue+Toronto,WILSON+STATION,8649
502+Spadina+Ave.+Toronto,WILSON+STATION,8594
191+Spadina+Road+Toronto,WILSON+STATION,7223
95+Wellesley+St.+E.+Toronto,WILSON+STATION,9056
23+Grange+Road+Toronto,WILSON+STATION,9500
875+Queen+St+E+Toronto,WILSON+STATION,11964
7+Vanauley+Street+Toronto,WILSON+STATION,9479
21+Walmer+Rd.+Toronto,WILSON+STATION,7825
80+Woodlawn+Ave.+East+Toronto,WILSON+STATION,7251
6+Warrendale+Court+Etobicoke,WILSON+STATION,9695
348+Davenport+Rd.+Toronto,WILSON+STATION,7342
167+College+Street+Toronto,WILSON+STATION,8963
702+Kennedy+Road+Scarborough,WILSON+STATION,13693
265+Queens+Drive+Toronto,WILSON+STATION,4860
248+Dufferin+Street+Toronto,WILSON+STATION,8943
177+Caledonia+Rd+Toronto,WILSON+STATION,5595
747+Warden+Ave+Toronto,WILSON+STATION,12924
100+Lippincott+Street+Toronto,WOODBINE+STATION,6869
973+Lansdowne+Avenue+Toronto,WOODBINE+STATION,8782
43+Christie+Street+Toronto,WOODBINE+STATION,6925
1229+Ellesmere+Road+Toronto,WOODBINE+STATION,9057
1651+Sheppard+Ave+West+Toronto,WOODBINE+STATION,15182
4222+Kingston+Road+Toronto,WOODBINE+STATION,9852
38+Bathrust+St+Toronto,WOODBINE+STATION,7887
291+Sherbourne+Street+Toronto,WOODBINE+STATION,4952
3306+Kingston+Road+Toronto,WOODBINE+STATION,7004
339+George+Street+Toronto,WOODBINE+STATION,5158
129+Peter+St+Toronto,WOODBINE+STATION,7016
674+Dundas+St.+W+Toronto,WOODBINE+STATION,7196
616+Vaughan+Road+Toronto+Toronto,WOODBINE+STATION,8825
20+Gerrard+Street+East+Toronto,WOODBINE+STATION,5475
2714+Danforth+Avenue+Toronto,WOODBINE+STATION,961
349+George+Street+Toronto,WOODBINE+STATION,5105
60+Brant+Street+Toronto,WOODBINE+STATION,7425
360+Lesmill+Road+North+York,WOODBINE+STATION,8155
25+Canterbury+Place+North+York,WOODBINE+STATION,11696
"490+Sherbourne+Street,+2nd+floor+Toronto",WOODBINE+STATION,4381
512+Jarvis+St.+Toronto,WOODBINE+STATION,4539
86+Lombard+St.+Toronto,WOODBINE+STATION,5875
1161+Caledonia+Road+Toronto,WOODBINE+STATION,12025
412+Queen+Street+East+Toronto,WOODBINE+STATION,4897
702+Kennedy+Rd+Toronto,WOODBINE+STATION,5547
1322+Bloor+Street+West+Toronto,WOODBINE+STATION,8369
3576+St.+Clair+Avenue+East+Scarborough,WOODBINE+STATION,4607
805A+Wellington+Street+W+Toronto,WOODBINE+STATION,8322
422+Gilbert+Avenue+Toronto,WOODBINE+STATION,10731
1076+Pape+Avenue+Toronto,WOODBINE+STATION,2899
14+Vaughan+Road+Toronto,WOODBINE+STATION,7191
558+Bathurst+Street+Toronto,WOODBINE+STATION,6857
126+Pape+Avenue+Toronto,WOODBINE+STATION,3376
60+Newcastle+Street+Toronto,WOODBINE+STATION,14244
70+Gerrard+St.+E.+Toronto,WOODBINE+STATION,5268
3410+Bayview+Avenue+Toronto,WOODBINE+STATION,12291
525+Bloor+Street+East+Toronto,WOODBINE+STATION,4016
87+Pembroke+St+Toronto,WOODBINE+STATION,5135
101+Ontario+Street+Toronto,WOODBINE+STATION,5337
2808+Dundas+St+W+Toronto,WOODBINE+STATION,9768
723+Queen+Street+West+Toronto,WOODBINE+STATION,7770
107+Jarvis+Street+Toronto,WOODBINE+STATION,5801
Sherbourne+Street+Toronto,WOODBINE+STATION,4883
29+Leslie+Street+Toronto,WOODBINE+STATION,3036
2671+Islington+Avenue+Toronto,WOODBINE+STATION,18890
502+Spadina+Ave.+Toronto,WOODBINE+STATION,6468
191+Spadina+Road+Toronto,WOODBINE+STATION,6298
95+Wellesley+St.+E.+Toronto,WOODBINE+STATION,4738
23+Grange+Road+Toronto,WOODBINE+STATION,6638
875+Queen+St+E+Toronto,WOODBINE+STATION,3779
7+Vanauley+Street+Toronto,WOODBINE+STATION,7299
21+Walmer+Rd.+Toronto,WOODBINE+STATION,6093
80+Woodlawn+Ave.+East+Toronto,WOODBINE+STATION,5838
6+Warrendale+Court+Etobicoke,WOODBINE+STATION,19936
348+Davenport+Rd.+Toronto,WOODBINE+STATION,5827
167+College+Street+Toronto,WOODBINE+STATION,6011
702+Kennedy+Road+Scarborough,WOODBINE+STATION,5547
265+Queens+Drive+Toronto,WOODBINE+STATION,14274
248+Dufferin+Street+Toronto,WOODBINE+STATION,9318
177+Caledonia+Rd+Toronto,WOODBINE+STATION,9824
747+Warden+Ave+Toronto,WOODBINE+STATION,4041
100+Lippincott+Street+Toronto,YORK+MILLS+STATION,8402
973+Lansdowne+Avenue+Toronto,YORK+MILLS+STATION,9183
43+Christie+Street+Toronto,YORK+MILLS+STATION,8106
1229+Ellesmere+Road+Toronto,YORK+MILLS+STATION,8793
1651+Sheppard+Ave+West+Toronto,YORK+MILLS+STATION,6414
4222+Kingston+Road+Toronto,YORK+MILLS+STATION,14145
38+Bathrust+St+Toronto,YORK+MILLS+STATION,9934
291+Sherbourne+Street+Toronto,YORK+MILLS+STATION,7848
3306+Kingston+Road+Toronto,YORK+MILLS+STATION,13343
339+George+Street+Toronto,YORK+MILLS+STATION,7957
129+Peter+St+Toronto,YORK+MILLS+STATION,8879
674+Dundas+St.+W+Toronto,YORK+MILLS+STATION,8891
616+Vaughan+Road+Toronto+Toronto,YORK+MILLS+STATION,6403
20+Gerrard+Street+East+Toronto,YORK+MILLS+STATION,7491
2714+Danforth+Avenue+Toronto,YORK+MILLS+STATION,10258
349+George+Street+Toronto,YORK+MILLS+STATION,7905
60+Brant+Street+Toronto,YORK+MILLS+STATION,9240
360+Lesmill+Road+North+York,YORK+MILLS+STATION,3855
25+Canterbury+Place+North+York,YORK+MILLS+STATION,2538
"490+Sherbourne+Street,+2nd+floor+Toronto",YORK+MILLS+STATION,7172
512+Jarvis+St.+Toronto,YORK+MILLS+STATION,7077
86+Lombard+St.+Toronto,YORK+MILLS+STATION,8443
1161+Caledonia+Road+Toronto,YORK+MILLS+STATION,5055
412+Queen+Street+East+Toronto,YORK+MILLS+STATION,8747
702+Kennedy+Rd+Toronto,YORK+MILLS+STATION,10503
1322+Bloor+Street+West+Toronto,YORK+MILLS+STATION,9740
3576+St.+Clair+Avenue+East+Scarborough,YORK+MILLS+STATION,11574
805A+Wellington+Street+W+Toronto,YORK+MILLS+STATION,10323
422+Gilbert+Avenue+Toronto,YORK+MILLS+STATION,7441
1076+Pape+Avenue+Toronto,YORK+MILLS+STATION,7285
14+Vaughan+Road+Toronto,YORK+MILLS+STATION,6445
558+Bathurst+Street+Toronto,YORK+MILLS+STATION,8371
126+Pape+Avenue+Toronto,YORK+MILLS+STATION,10030
60+Newcastle+Street+Toronto,YORK+MILLS+STATION,15622
70+Gerrard+St.+E.+Toronto,YORK+MILLS+STATION,7618
3410+Bayview+Avenue+Toronto,YORK+MILLS+STATION,5523
525+Bloor+Street+East+Toronto,YORK+MILLS+STATION,6958
87+Pembroke+St+Toronto,YORK+MILLS+STATION,8061
101+Ontario+Street+Toronto,YORK+MILLS+STATION,8590
2808+Dundas+St+W+Toronto,YORK+MILLS+STATION,10114
723+Queen+Street+West+Toronto,YORK+MILLS+STATION,9547
107+Jarvis+Street+Toronto,YORK+MILLS+STATION,8515
Sherbourne+Street+Toronto,YORK+MILLS+STATION,7770
29+Leslie+Street+Toronto,YORK+MILLS+STATION,10459
2671+Islington+Avenue+Toronto,YORK+MILLS+STATION,11419
502+Spadina+Ave.+Toronto,YORK+MILLS+STATION,8108
191+Spadina+Road+Toronto,YORK+MILLS+STATION,6733
95+Wellesley+St.+E.+Toronto,YORK+MILLS+STATION,7159
23+Grange+Road+Toronto,YORK+MILLS+STATION,8460
875+Queen+St+E+Toronto,YORK+MILLS+STATION,9837
7+Vanauley+Street+Toronto,YORK+MILLS+STATION,9022
21+Walmer+Rd.+Toronto,YORK+MILLS+STATION,7310
80+Woodlawn+Ave.+East+Toronto,YORK+MILLS+STATION,5354
6+Warrendale+Court+Etobicoke,YORK+MILLS+STATION,12465
348+Davenport+Rd.+Toronto,YORK+MILLS+STATION,6409
167+College+Street+Toronto,YORK+MILLS+STATION,7835
702+Kennedy+Road+Scarborough,YORK+MILLS+STATION,10503
265+Queens+Drive+Toronto,YORK+MILLS+STATION,7611
248+Dufferin+Street+Toronto,YORK+MILLS+STATION,11157
177+Caledonia+Rd+Toronto,YORK+MILLS+STATION,8118
747+Warden+Ave+Toronto,YORK+MILLS+STATION,9735
100+Lippincott+Street+Toronto,YORK+UNIVERSITY+STATION,13530
973+Lansdowne+Avenue+Toronto,YORK+UNIVERSITY+STATION,10804
43+Christie+Street+Toronto,YORK+UNIVERSITY+STATION,12483
1229+Ellesmere+Road+Toronto,YORK+UNIVERSITY+STATION,17060
1651+Sheppard+Ave+West+Toronto,YORK+UNIVERSITY+STATION,3552
4222+Kingston+Road+Toronto,YORK+UNIVERSITY+STATION,22504
38+Bathrust+St+Toronto,YORK+UNIVERSITY+STATION,14703
291+Sherbourne+Street+Toronto,YORK+UNIVERSITY+STATION,15201
3306+Kingston+Road+Toronto,YORK+UNIVERSITY+STATION,21702
339+George+Street+Toronto,YORK+UNIVERSITY+STATION,15145
129+Peter+St+Toronto,YORK+UNIVERSITY+STATION,15048
674+Dundas+St.+W+Toronto,YORK+UNIVERSITY+STATION,14080
616+Vaughan+Road+Toronto+Toronto,YORK+UNIVERSITY+STATION,9491
20+Gerrard+Street+East+Toronto,YORK+UNIVERSITY+STATION,14679
2714+Danforth+Avenue+Toronto,YORK+UNIVERSITY+STATION,18320
349+George+Street+Toronto,YORK+UNIVERSITY+STATION,15093
60+Brant+Street+Toronto,YORK+UNIVERSITY+STATION,14750
360+Lesmill+Road+North+York,YORK+UNIVERSITY+STATION,10832
25+Canterbury+Place+North+York,YORK+UNIVERSITY+STATION,6370
"490+Sherbourne+Street,+2nd+floor+Toronto",YORK+UNIVERSITY+STATION,14565
512+Jarvis+St.+Toronto,YORK+UNIVERSITY+STATION,14265
86+Lombard+St.+Toronto,YORK+UNIVERSITY+STATION,15631
1161+Caledonia+Road+Toronto,YORK+UNIVERSITY+STATION,6854
412+Queen+Street+East+Toronto,YORK+UNIVERSITY+STATION,16148
702+Kennedy+Rd+Toronto,YORK+UNIVERSITY+STATION,18862
1322+Bloor+Street+West+Toronto,YORK+UNIVERSITY+STATION,11446
3576+St.+Clair+Avenue+East+Scarborough,YORK+UNIVERSITY+STATION,19933
805A+Wellington+Street+W+Toronto,YORK+UNIVERSITY+STATION,14265
422+Gilbert+Avenue+Toronto,YORK+UNIVERSITY+STATION,8592
1076+Pape+Avenue+Toronto,YORK+UNIVERSITY+STATION,14938
14+Vaughan+Road+Toronto,YORK+UNIVERSITY+STATION,11230
558+Bathurst+Street+Toronto,YORK+UNIVERSITY+STATION,13356
126+Pape+Avenue+Toronto,YORK+UNIVERSITY+STATION,17448
60+Newcastle+Street+Toronto,YORK+UNIVERSITY+STATION,15210
70+Gerrard+St.+E.+Toronto,YORK+UNIVERSITY+STATION,14806
3410+Bayview+Avenue+Toronto,YORK+UNIVERSITY+STATION,7650
525+Bloor+Street+East+Toronto,YORK+UNIVERSITY+STATION,14359
87+Pembroke+St+Toronto,YORK+UNIVERSITY+STATION,15249
101+Ontario+Street+Toronto,YORK+UNIVERSITY+STATION,15943
2808+Dundas+St+W+Toronto,YORK+UNIVERSITY+STATION,10255
723+Queen+Street+West+Toronto,YORK+UNIVERSITY+STATION,14155
107+Jarvis+Street+Toronto,YORK+UNIVERSITY+STATION,15703
Sherbourne+Street+Toronto,YORK+UNIVERSITY+STATION,15113
29+Leslie+Street+Toronto,YORK+UNIVERSITY+STATION,18112
2671+Islington+Avenue+Toronto,YORK+UNIVERSITY+STATION,6272
502+Spadina+Ave.+Toronto,YORK+UNIVERSITY+STATION,13957
191+Spadina+Road+Toronto,YORK+UNIVERSITY+STATION,12582
95+Wellesley+St.+E.+Toronto,YORK+UNIVERSITY+STATION,14347
23+Grange+Road+Toronto,YORK+UNIVERSITY+STATION,14859
875+Queen+St+E+Toronto,YORK+UNIVERSITY+STATION,17254
